cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10,cls11,cls12,cls13,cls14,cls15,cls16,cls17,cls18,cls19,cls20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070.028061,4202.582782,4079.611642,3935.722395,4192.584013,3950.2581,3875.868127,4109.061997,3993.55236,4159.776057,4070.028061,4202.582782,4079.611642,3935.722395,4192.584013,3950.2581,3875.868127,4109.061997,3993.55236,4159.776057
3837.856405,3998.529179,3907.632889,3570.546664,3897.902601,3676.191873,3869.579224,3743.418106,3757.33802,3504.861928,3837.856405,3998.529179,3907.632889,3570.546664,3897.902601,3676.191873,3869.579224,3743.418106,3757.33802,3504.861928
4208.722964,4186.229014,4090.107499,4130.501732,3861.73756,4146.530677,4130.957301,4198.562959,4236.1142,3988.882492,4208.722964,4186.229014,4090.107499,4130.501732,3861.73756,4146.530677,4130.957301,4198.562959,4236.1142,3988.882492
2695.768514,2554.794386,2498.839047,2628.417116,2668.371144,2867.75244,2560.718022,2580.468277,2639.580399,2582.539671,2695.768514,2554.794386,2498.839047,2628.417116,2668.371144,2867.75244,2560.718022,2580.468277,2639.580399,2582.539671
2643.074185,2605.007293,2783.597622,2563.756947,2490.362577,2444.691055,2641.145496,2474.924631,2471.645165,2715.778999,2643.074185,2605.007293,2783.597622,2563.756947,2490.362577,2444.691055,2641.145496,2474.924631,2471.645165,2715.778999
4056.798435,4299.433183,4155.427335,4031.305223,4272.33252,4029.813624,4142.688508,4040.099283,4240.136992,4230.966882,4056.798435,4299.433183,4155.427335,4031.305223,4272.33252,4029.813624,4142.688508,4040.099283,4240.136992,4230.966882
4221.872083,4171.721386,4187.889678,4243.940887,4050.26484,4143.288966,4227.156484,4192.349112,4020.711347,4117.351703,4221.872083,4171.721386,4187.889678,4243.940887,4050.26484,4143.288966,4227.156484,4192.349112,4020.711347,4117.351703
4073.453885,4139.750697,4212.072178,3995.331562,4329.143353,4153.420569,4141.957897,4036.619456,4156.811371,4284.186086,4073.453885,4139.750697,4212.072178,3995.331562,4329.143353,4153.420569,4141.957897,4036.619456,4156.811371,4284.186086
2716.075758,2895.807775,2777.722178,2815.381003,2728.095737,2706.368348,2774.081477,2664.628757,2775.8805,2712.833437,2716.075758,2895.807775,2777.722178,2815.381003,2728.095737,2706.368348,2774.081477,2664.628757,2775.8805,2712.833437
2598.305033,2538.019064,2593.449426,2682.523527,2526.715256,2634.753535,2512.501587,2453.541777,2536.886949,2627.91523,2598.305033,2538.019064,2593.449426,2682.523527,2526.715256,2634.753535,2512.501587,2453.541777,2536.886949,2627.91523
2615.540339,2746.070245,2759.796767,2729.941268,2739.197465,2669.807075,2554.592389,2581.96627,2681.814068,2764.66748,2615.540339,2746.070245,2759.796767,2729.941268,2739.197465,2669.807075,2554.592389,2581.96627,2681.814068,2764.66748
3881.597623,3739.551146,3982.689501,3703.563009,3853.065311,3720.733972,3804.650747,3762.478202,3760.370604,3788.177376,3881.597623,3739.551146,3982.689501,3703.563009,3853.065311,3720.733972,3804.650747,3762.478202,3760.370604,3788.177376
3144.413554,3207.36755,3414.501513,3267.999486,3293.478612,3400.171948,3427.501867,3141.051557,3223.783154,3306.34353,3144.413554,3207.36755,3414.501513,3267.999486,3293.478612,3400.171948,3427.501867,3141.051557,3223.783154,3306.34353
3052.716068,2889.872081,2931.597903,2785.934386,2724.017551,2761.121401,2971.165723,2960.088991,3007.61651,2969.771685,3052.716068,2889.872081,2931.597903,2785.934386,2724.017551,2761.121401,2971.165723,2960.088991,3007.61651,2969.771685
2139.784279,2306.391325,2226.959879,2074.866282,2284.54117,2172.349288,2458.873935,2335.532766,2323.105732,2286.650021,2139.784279,2306.391325,2226.959879,2074.866282,2284.54117,2172.349288,2458.873935,2335.532766,2323.105732,2286.650021
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260.046997,4268.280771,4167.163708,4074.312599,4182.863578,4269.197482,4197.222717,4011.230705,4082.471078,4000.848004,4260.046997,4268.280771,4167.163708,4074.312599,4182.863578,4269.197482,4197.222717,4011.230705,4082.471078,4000.848004
3161.698864,3168.190294,3273.394513,3198.236149,3132.873518,3203.572066,3117.702114,3086.376388,3036.336758,3140.68367,3161.698864,3168.190294,3273.394513,3198.236149,3132.873518,3203.572066,3117.702114,3086.376388,3036.336758,3140.68367
3365.016019,3549.813393,3244.313818,3419.016028,3259.036694,3156.011168,3454.216013,3317.018692,3205.667265,3193.870916,3365.016019,3549.813393,3244.313818,3419.016028,3259.036694,3156.011168,3454.216013,3317.018692,3205.667265,3193.870916
3330.621959,3443.370003,3325.608042,3463.750318,3453.829293,3320.015414,3260.698618,3344.344847,3367.698725,3211.834492,3330.621959,3443.370003,3325.608042,3463.750318,3453.829293,3320.015414,3260.698618,3344.344847,3367.698725,3211.834492
3342.56519,3425.524119,3339.763567,3455.725818,3431.982809,3283.917101,3507.188142,3613.059085,3404.866602,3161.5404,3342.56519,3425.524119,3339.763567,3455.725818,3431.982809,3283.917101,3507.188142,3613.059085,3404.866602,3161.5404
3616.82734,3404.781758,3449.238414,3638.135834,3412.977883,3256.586499,3442.751156,3399.856216,3359.732802,3425.076562,3616.82734,3404.781758,3449.238414,3638.135834,3412.977883,3256.586499,3442.751156,3399.856216,3359.732802,3425.076562
3387.4954,3403.831806,3205.490018,3355.053274,3529.807394,3283.702293,3428.229529,3381.032064,3424.426046,3246.582252,3387.4954,3403.831806,3205.490018,3355.053274,3529.807394,3283.702293,3428.229529,3381.032064,3424.426046,3246.582252
3239.905291,3358.261265,3366.07006,3209.217225,3550.874734,3689.017516,3388.192083,3350.595707,3303.812071,3383.865102,3239.905291,3358.261265,3366.07006,3209.217225,3550.874734,3689.017516,3388.192083,3350.595707,3303.812071,3383.865102
3477.451042,3417.310041,3258.390925,3320.368045,3320.764245,3423.009578,3399.881705,3263.895898,3425.13559,3529.340954,3477.451042,3417.310041,3258.390925,3320.368045,3320.764245,3423.009578,3399.881705,3263.895898,3425.13559,3529.340954
3176.04295,3257.859516,3188.972022,3133.350162,3283.153282,3290.23258,3188.011895,3247.605992,3092.561806,3033.545721,3176.04295,3257.859516,3188.972022,3133.350162,3283.153282,3290.23258,3188.011895,3247.605992,3092.561806,3033.545721
3353.979002,3077.836391,3214.404472,3245.59742,3000.100457,3254.26253,3136.037432,3196.807493,3127.161592,3183.915024,3353.979002,3077.836391,3214.404472,3245.59742,3000.100457,3254.26253,3136.037432,3196.807493,3127.161592,3183.915024
2795.375006,2819.565173,2770.54799,2837.433569,2710.690272,2667.180222,2949.08087,2867.640802,2744.646404,2752.538734,2795.375006,2819.565173,2770.54799,2837.433569,2710.690272,2667.180222,2949.08087,2867.640802,2744.646404,2752.538734
2487.720201,2288.761841,2485.065046,2418.855338,2461.576794,2382.808795,2488.395522,2336.336222,2536.824375,2330.228394,2487.720201,2288.761841,2485.065046,2418.855338,2461.576794,2382.808795,2488.395522,2336.336222,2536.824375,2330.228394
2433.295508,2553.91156,2306.381144,2361.468395,2524.736451,2473.201776,2329.175139,2380.623076,2467.576043,2461.693405,2433.295508,2553.91156,2306.381144,2361.468395,2524.736451,2473.201776,2329.175139,2380.623076,2467.576043,2461.693405
1988.734533,2047.388536,1993.23079,1985.890864,1931.005392,1964.702742,1909.026412,1824.175353,2093.176241,1925.262288,1988.734533,2047.388536,1993.23079,1985.890864,1931.005392,1964.702742,1909.026412,1824.175353,2093.176241,1925.262288
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622.102088,2481.371846,2711.050937,2363.002998,2728.996358,2685.583337,2653.222549,2763.165933,2595.186124,2562.017742,2622.102088,2481.371846,2711.050937,2363.002998,2728.996358,2685.583337,2653.222549,2763.165933,2595.186124,2562.017742
3487.224884,3507.625051,3460.026537,3523.243938,3764.693062,3546.656979,3482.347973,3357.787549,3542.005942,3395.11962,3487.224884,3507.625051,3460.026537,3523.243938,3764.693062,3546.656979,3482.347973,3357.787549,3542.005942,3395.11962
3714.439823,3810.401654,3807.219148,3936.667654,3879.982113,3770.183614,3849.460578,4002.348409,3841.88155,3907.179166,3714.439823,3810.401654,3807.219148,3936.667654,3879.982113,3770.183614,3849.460578,4002.348409,3841.88155,3907.179166
3839.018606,3748.632387,3823.891913,3974.732065,3828.475846,3923.393783,3771.275701,3881.673617,3824.317405,3697.047778,3839.018606,3748.632387,3823.891913,3974.732065,3828.475846,3923.393783,3771.275701,3881.673617,3824.317405,3697.047778
3540.264024,3709.051081,3616.308312,3654.032765,3624.090321,3668.041651,3668.43006,3576.113974,3675.394913,3827.939556,3540.264024,3709.051081,3616.308312,3654.032765,3624.090321,3668.041651,3668.43006,3576.113974,3675.394913,3827.939556
3506.746012,3592.279174,3686.487455,3586.589911,3810.864739,3597.888989,3585.814986,3546.672841,3817.176085,3855.387988,3506.746012,3592.279174,3686.487455,3586.589911,3810.864739,3597.888989,3585.814986,3546.672841,3817.176085,3855.387988
3618.151491,3637.866021,3687.615717,3776.658773,3623.803203,3463.883042,3711.812731,3723.646957,3677.822974,3587.12142,3618.151491,3637.866021,3687.615717,3776.658773,3623.803203,3463.883042,3711.812731,3723.646957,3677.822974,3587.12142
3942.746645,4030.074464,3902.619499,3874.950434,4072.255906,4047.062775,3989.21697,4048.108292,3977.551896,4063.39172,3942.746645,4030.074464,3902.619499,3874.950434,4072.255906,4047.062775,3989.21697,4048.108292,3977.551896,4063.39172
2456.7077,2557.286703,2586.627171,2546.78197,2678.879712,2480.010963,2545.873983,2505.878548,2509.947353,2653.921878,2456.7077,2557.286703,2586.627171,2546.78197,2678.879712,2480.010963,2545.873983,2505.878548,2509.947353,2653.921878
3914.695066,4032.857152,4113.523712,4065.562996,4103.204409,4177.928091,3930.463482,4226.509473,3954.714136,4145.617584,3914.695066,4032.857152,4113.523712,4065.562996,4103.204409,4177.928091,3930.463482,4226.509473,3954.714136,4145.617584
2953.764109,2854.705282,2896.161672,2969.567293,2910.425196,2945.358193,2893.464435,2869.03838,2737.546888,2814.751537,2953.764109,2854.705282,2896.161672,2969.567293,2910.425196,2945.358193,2893.464435,2869.03838,2737.546888,2814.751537
2371.374144,2393.679695,2697.598808,2485.067875,2642.896346,2651.944689,2834.969426,2706.344203,2612.357208,2751.146888,2371.374144,2393.679695,2697.598808,2485.067875,2642.896346,2651.944689,2834.969426,2706.344203,2612.357208,2751.146888
3676.396841,3721.990404,3779.149098,3590.627097,3651.791911,3583.862264,3777.900594,3720.174182,3643.171768,3696.025128,3676.396841,3721.990404,3779.149098,3590.627097,3651.791911,3583.862264,3777.900594,3720.174182,3643.171768,3696.025128
3044.651089,3031.196793,2941.226653,3037.597945,3084.548584,2880.454965,3181.729142,2884.384831,2977.85629,2821.771275,3044.651089,3031.196793,2941.226653,3037.597945,3084.548584,2880.454965,3181.729142,2884.384831,2977.85629,2821.771275
2446.714509,2482.232374,2605.412384,2490.253183,2493.004969,2300.206254,2577.707584,2491.196329,2684.820032,2515.890154,2446.714509,2482.232374,2605.412384,2490.253183,2493.004969,2300.206254,2577.707584,2491.196329,2684.820032,2515.890154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4060.348851,4154.862311,4185.562113,4197.749454,4147.832762,4046.39881,3853.860312,3986.663553,4085.40922,4025.224122,4060.348851,4154.862311,4185.562113,4197.749454,4147.832762,4046.39881,3853.860312,3986.663553,4085.40922,4025.224122
2973.827455,2956.081154,2926.971603,3054.14351,3028.797358,2792.735252,2872.493546,3094.900534,3049.487733,2955.746975,2973.827455,2956.081154,2926.971603,3054.14351,3028.797358,2792.735252,2872.493546,3094.900534,3049.487733,2955.746975
3135.034237,3197.218226,3089.825067,3202.416808,3145.079294,3161.998608,2751.800673,3015.248577,2987.0102,3037.190354,3135.034237,3197.218226,3089.825067,3202.416808,3145.079294,3161.998608,2751.800673,3015.248577,2987.0102,3037.190354
3082.08399,2836.388718,3072.783501,3016.969627,3009.2522,3013.646047,3078.704631,3091.411676,3080.285935,3023.322798,3082.08399,2836.388718,3072.783501,3016.969627,3009.2522,3013.646047,3078.704631,3091.411676,3080.285935,3023.322798
2912.598234,2925.508509,2591.012617,2825.405487,2906.86085,2889.440624,3045.749364,2763.32636,2833.859552,2883.012423,2912.598234,2925.508509,2591.012617,2825.405487,2906.86085,2889.440624,3045.749364,2763.32636,2833.859552,2883.012423
2939.039679,2872.112553,2888.34887,2860.672587,2748.796075,2778.1775,2904.670427,2749.929751,2857.524933,2833.303707,2939.039679,2872.112553,2888.34887,2860.672587,2748.796075,2778.1775,2904.670427,2749.929751,2857.524933,2833.303707
2754.77426,2806.644864,2719.799725,2841.660655,2613.232667,2965.936788,2906.723938,2916.768552,2904.497136,2731.062651,2754.77426,2806.644864,2719.799725,2841.660655,2613.232667,2965.936788,2906.723938,2916.768552,2904.497136,2731.062651
3064.256988,2823.128179,2806.924315,3019.255862,2926.49627,2911.823073,2901.60843,2813.688037,2993.073368,2912.849505,3064.256988,2823.128179,2806.924315,3019.255862,2926.49627,2911.823073,2901.60843,2813.688037,2993.073368,2912.849505
3150.579821,3151.861067,3035.301587,2940.055628,2965.598355,3055.909031,2816.37631,2884.079943,3014.874451,3025.203791,3150.579821,3151.861067,3035.301587,2940.055628,2965.598355,3055.909031,2816.37631,2884.079943,3014.874451,3025.203791
3123.492376,3148.82786,3093.383089,2916.873358,3106.623947,3111.545609,2986.679891,3097.432949,3026.077441,3150.784986,3123.492376,3148.82786,3093.383089,2916.873358,3106.623947,3111.545609,2986.679891,3097.432949,3026.077441,3150.784986
2741.195036,3004.696218,2707.202417,2804.318577,2864.323615,2857.6414,2613.25572,2800.57377,2802.694741,2891.355086,2741.195036,3004.696218,2707.202417,2804.318577,2864.323615,2857.6414,2613.25572,2800.57377,2802.694741,2891.355086
2801.176577,2574.012648,2785.932783,2650.737208,2609.929623,2723.607722,2398.701394,2715.754461,2756.819198,2494.096722,2801.176577,2574.012648,2785.932783,2650.737208,2609.929623,2723.607722,2398.701394,2715.754461,2756.819198,2494.096722
3793.448373,3848.514676,3783.737844,3849.005576,3817.225627,3805.068449,3745.911153,3823.474621,3840.857885,3936.787036,3793.448373,3848.514676,3783.737844,3849.005576,3817.225627,3805.068449,3745.911153,3823.474621,3840.857885,3936.787036
3314.340685,3404.068884,3287.688984,3570.359177,3454.460402,3662.164872,3736.936781,3553.429159,3390.921797,3555.68793,3314.340685,3404.068884,3287.688984,3570.359177,3454.460402,3662.164872,3736.936781,3553.429159,3390.921797,3555.68793
2996.766679,3137.166183,3103.904782,3115.093287,3074.487719,3072.817717,3031.007034,3089.988475,2934.913477,3140.65938,2996.766679,3137.166183,3103.904782,3115.093287,3074.487719,3072.817717,3031.007034,3089.988475,2934.913477,3140.65938
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439.140577,4427.368661,4474.734717,4444.050598,4429.565088,4507.241004,4268.694564,4542.80311,4258.806358,4555.181584,4439.140577,4427.368661,4474.734717,4444.050598,4429.565088,4507.241004,4268.694564,4542.80311,4258.806358,4555.181584
2655.00422,2581.261724,2695.286083,2744.021571,2738.294703,2683.497914,2509.258062,2609.153473,2729.852175,2561.119459,2655.00422,2581.261724,2695.286083,2744.021571,2738.294703,2683.497914,2509.258062,2609.153473,2729.852175,2561.119459
2650.84181,2805.471773,2971.296122,2726.919924,2587.705891,2689.799467,2735.416172,2859.889955,2778.082152,2817.789156,2650.84181,2805.471773,2971.296122,2726.919924,2587.705891,2689.799467,2735.416172,2859.889955,2778.082152,2817.789156
2683.456161,2833.844864,2868.117055,2737.80162,2938.780516,2898.054244,2860.796655,2844.77244,2798.862552,2885.787028,2683.456161,2833.844864,2868.117055,2737.80162,2938.780516,2898.054244,2860.796655,2844.77244,2798.862552,2885.787028
2711.132048,2568.318967,2802.272235,2811.462589,2726.911384,2820.462254,2730.358094,2748.750045,2726.098457,2708.623065,2711.132048,2568.318967,2802.272235,2811.462589,2726.911384,2820.462254,2730.358094,2748.750045,2726.098457,2708.623065
3011.366108,2933.620188,2777.59339,2764.545818,2811.894231,2881.512944,2992.554986,3017.165814,3021.92831,2895.562147,3011.366108,2933.620188,2777.59339,2764.545818,2811.894231,2881.512944,2992.554986,3017.165814,3021.92831,2895.562147
2672.345601,2746.935193,2614.364124,2625.684607,2720.818138,2658.452581,2491.565058,2797.781626,2623.412214,2788.639799,2672.345601,2746.935193,2614.364124,2625.684607,2720.818138,2658.452581,2491.565058,2797.781626,2623.412214,2788.639799
2653.898064,2744.68959,2593.771121,2670.336331,2685.91029,2534.836705,2810.512225,2793.889458,2738.753791,2933.63959,2653.898064,2744.68959,2593.771121,2670.336331,2685.91029,2534.836705,2810.512225,2793.889458,2738.753791,2933.63959
2821.277267,2748.351884,2693.895656,2723.911904,2604.399466,2627.698267,2591.615687,2616.51971,2691.709905,2727.041976,2821.277267,2748.351884,2693.895656,2723.911904,2604.399466,2627.698267,2591.615687,2616.51971,2691.709905,2727.041976
2921.695852,2744.388882,2873.302462,2920.368226,3038.802161,2819.446297,2819.609116,2896.472105,2833.024808,3009.826809,2921.695852,2744.388882,2873.302462,2920.368226,3038.802161,2819.446297,2819.609116,2896.472105,2833.024808,3009.826809
2596.497673,2458.486383,2390.276774,2676.194689,2507.408995,2597.324519,2686.222105,2453.114202,2723.90565,2541.91718,2596.497673,2458.486383,2390.276774,2676.194689,2507.408995,2597.324519,2686.222105,2453.114202,2723.90565,2541.91718
3493.04766,3275.389427,3430.8164,3447.607738,3451.403981,3240.704254,3315.050459,3399.019125,3396.11202,3179.389106,3493.04766,3275.389427,3430.8164,3447.607738,3451.403981,3240.704254,3315.050459,3399.019125,3396.11202,3179.389106
3252.199852,3205.342594,2966.080371,3207.004515,3245.658296,3131.15551,3144.112839,3373.705933,3308.365736,3387.481847,3252.199852,3205.342594,2966.080371,3207.004515,3245.658296,3131.15551,3144.112839,3373.705933,3308.365736,3387.481847
3163.382902,3178.58498,3076.649932,2996.96174,3147.359653,3097.067857,3002.56737,3087.34703,3010.950237,3134.273165,3163.382902,3178.58498,3076.649932,2996.96174,3147.359653,3097.067857,3002.56737,3087.34703,3010.950237,3134.273165
2620.250917,2740.672149,2282.386712,2508.101792,2543.811955,2528.93821,2278.827241,2458.433861,2505.815945,2486.783468,2620.250917,2740.672149,2282.386712,2508.101792,2543.811955,2528.93821,2278.827241,2458.433861,2505.815945,2486.783468
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
